"ID","t","P.Value","adj.P.Val"
"1623107_at",0.583892541798875,0.561420742879854,0.826282978881649
"1623108_at",0.129545861815953,0.897347032640567,0.969313868314629
"1623109_at",4.31784977620296,5.81282277841329e-05,0.00595242153270626
"1623110_s_at",0.81272212098029,0.419501545695749,0.742195042384786
"1623111_at",1.81021539851068,0.0751313536709208,0.36453660299321
"1623112_at",0.445256025723143,0.657692645942403,0.874953743219179
"1623113_at",0.82940319155375,0.41007289792678,0.734638246347573
"1623114_at",3.42231447627398,0.00110738242492134,0.0387931824715512
"1623115_at",-0.66455197671834,0.508812649582489,0.795561608961717
"1623116_at",2.20297193139961,0.0313396048494578,0.245223497770365
"1623117_at",-2.39280771667374,0.0197772191296706,0.194971943050037
"1623118_s_at",1.14886773258888,0.25504379129538,0.607616584868642
"1623119_at",-0.169424715530627,0.86601670615721,0.956565369803675
"1623120_at",-0.0691967789254622,0.945056707830819,0.982942874898186
"1623121_at",0.0512117281553326,0.959322202182622,0.98761112307045
"1623122_at",-1.33119308541606,0.188022235806386,0.535125005706956
"1623123_at",2.37026946036938,0.0209143123401802,0.19906489443805
"1623124_at",-0.855031186023316,0.395841085469736,0.724618975352307
"1623125_at",2.94862229740925,0.00450265902267127,0.0873121380424076
"1623126_at",2.61256745197696,0.0112715077289239,0.147525976849838
"1623127_a_at",1.06157840527203,0.292563788615722,0.641669820836149
"1623128_at",0.705293148346622,0.48328141269793,0.779336797706761
"1623129_at",1.37953173172478,0.172709141657068,0.517417586576785
"1623130_at",0.634144671948324,0.528330019886141,0.807115353472241
"1623131_at",2.83522270153764,0.00618338837717457,0.104749999612256
"1623132_at",1.89540904258412,0.0627238391000941,0.334931860900373
"1623133_a_at",-0.769051964436692,0.444795764944707,0.756796081575074
"1623134_at",-0.0935483653737516,0.925770970503538,0.976641874358667
"1623135_at",2.09965770027764,0.0398546618622307,0.275465190230852
"1623136_at",-0.499971256176806,0.61887337954642,0.855681190483685
"1623137_s_at",-0.88401499863803,0.380119080995796,0.712140848461085
"1623138_at",0.338045059228491,0.736476485288044,0.908131846347
"1623139_at",-1.28590971397830,0.203278433001961,0.552809996018535
"1623140_at",1.65898211044204,0.102193558766349,0.418399724722369
"1623141_s_at",1.35238285084472,0.181187640469756,0.527962509560704
"1623142_at",0.236297643190608,0.81398421434009,0.938018471986682
"1623143_s_at",0.320084956322532,0.749985101373822,0.913851654456055
"1623144_at",-3.65560357757947,0.00053185197755964,0.0244651909677434
"1623145_s_at",-0.732605845205909,0.46657225376193,0.770927889727173
"1623146_at",2.07552700976943,0.042111750506228,0.281517423489959
"1623147_at",0.0405449558586433,0.967789549157401,0.990881249604493
"1623148_at",0.723368046257719,0.47218664678082,0.773990774069373
"1623149_at",1.43296891099105,0.156913186902794,0.498210540824552
"1623150_at",-2.36969102290399,0.0209442486022305,0.19906489443805
"1623151_a_at",0.0626120049457133,0.950277814301563,0.98470509886567
"1623152_at",2.00398738679704,0.0494656699584646,0.303494428698747
"1623153_s_at",-0.105937966967949,0.91597516255045,0.974325715926146
"1623154_a_at",-2.34464906538517,0.0222774899139619,0.207368855034089
"1623155_at",2.70204847537122,0.00888726996259851,0.129983491618025
"1623156_at",1.57379944196892,0.120646805259485,0.450098081353888
"1623157_at",2.40434662414795,0.0192167357936682,0.19249237672389
