"ID","t","P.Value","adj.P.Val"
"1616608_a_at",0.790709820389799,0.430670694204985,0.718176066570425
"1622892_s_at",0.51456677595821,0.607800646951249,0.827873929928135
"1622893_at",2.73520700126253,0.00717835783747259,0.07401753957333
"1622894_at",-4.9747966724163,2.19979042700135e-06,0.000231113423517773
"1622895_at",2.86207187992418,0.00496624688079218,0.0585325316447596
"1622896_at",2.27569527363475,0.0246350900357804,0.158341404320179
"1622897_at",-0.157138694489456,0.875399192860534,0.954262960335805
"1622898_a_at",0.261586631061952,0.794087864819363,0.919279470074325
"1622899_at",0.293045110759693,0.769992980775176,0.910922583787896
"1622900_at",-0.340445595302031,0.734115257843882,0.892514275614142
"1622901_at",-3.85964291157731,0.000184194663129105,0.00607105609673529
"1622902_at",-0.194124978584354,0.846405720706477,0.942682107415078
"1622903_s_at",0.819383904203068,0.414189130282892,0.705414898691211
"1622904_at",-1.50540027497538,0.134844550794408,0.403319214536103
"1622905_at",-2.68549000962924,0.00826629329541142,0.0811306103655939
"1622906_at",-0.189665400376145,0.84989125018413,0.944146481447223
"1622907_at",1.51299884393101,0.132904876894947,0.40005502851381
"1622908_a_at",0.371287541340091,0.711077004923763,0.880460694976816
"1622909_at",1.29918618395259,0.196366540638135,0.491876642634672
"1622910_at",-0.648892052025922,0.517646032059261,0.776858359447763
"1622911_at",0.00150878708246758,0.998798663745281,0.999589812288143
"1622912_at",-5.61223413106174,1.30406758782573e-07,2.74607654716369e-05
"1622913_a_at",-0.801975612201097,0.424149748501411,0.713184216856166
"1622914_at",-1.19063816729874,0.236141723645678,0.540045607159754
"1622915_at",-0.910574906680465,0.364341819514207,0.665910712751387
"1622916_at",-1.17089277432238,0.243957918475258,0.548518237112913
"1622917_a_at",-0.160682961356834,0.872612850990442,0.953177234190882
"1622918_at",-1.93899772885069,0.0548453309688578,0.247896187102741
"1622919_at",-0.862084977056302,0.390357403116367,0.689375316081902
"1622920_at",-0.0369868448879264,0.970556851912327,0.99052199555425
"1622921_at",-4.21243072903347,4.90879502499458e-05,0.00234154244609176
"1622922_at",1.21856498821814,0.225395616404039,0.527310001276126
"1622923_at",-1.38559358259807,0.1684366689424,0.45583058211928
"1622924_at",-2.35994161017627,0.0198886917234612,0.138856135153419
"1622925_at",-0.529987935844926,0.597097942013413,0.821932758388651
"1622926_at",0.862959785347838,0.389878153097121,0.688884090760454
"1622927_at",-1.37366901930126,0.172100994479784,0.461207303079874
"1622928_at",2.56562652875343,0.0115280792258136,0.100128394815591
"1622929_at",-0.512188071391576,0.609459216648505,0.82866128671021
"1622930_a_at",0.189798604075021,0.849787097058578,0.944086116621969
"1622931_at",1.03463325175655,0.302917324311781,0.607823094796916
"1622932_s_at",0.0995829374232383,0.920841336213187,0.97427801011925
"1622933_at",1.93384523646675,0.0554829835707612,0.249587824503457
"1622934_at",-1.36384644373484,0.175164497520636,0.465090704084037
"1622935_at",-0.970454342648549,0.333768844125207,0.637996724349831
"1622936_at",-0.275389153903534,0.783490123071822,0.915903102402724
"1622937_at",-0.168502614808726,0.866471099319955,0.951053771468974
"1622938_at",0.6632638840817,0.508431589479531,0.770624276277357
"1622939_at",-0.652004211290707,0.515643287429538,0.775455419478408
"1622940_at",0.231836027157679,0.817059603636483,0.929076234962419
"1622941_at",0.52358720079168,0.601529692853185,0.823878577853462
"1622942_at",2.07233165216483,0.0403726583927310,0.208502596839915
"1622943_s_at",0.638807601572317,0.52416349308602,0.780357150115181
"1622944_at",1.00408517874500,0.317354622161150,0.621333140413027
"1622945_a_at",1.73147272484294,0.085933198117009,0.319647884340246
"1622946_at",-5.26434253110372,6.24184753885933e-07,8.71641835551112e-05
"1622947_s_at",1.83933446682750,0.0683337939466778,0.281841580604448
"1622948_at",1.28218610216285,0.202244777641963,0.498408689473263
"1622949_at",0.482568920648203,0.630279525138,0.839368811778188
"1622950_a_at",4.66692682119083,8.01185076079452e-06,0.00066305936951344
"1622951_at",0.400856687924742,0.689237294913675,0.869594260011502
"1622952_at",1.33069106412912,0.185809552072272,0.478139001309528
"1622953_at",-1.16180802862171,0.247615248547957,0.552354542194077
"1622954_at",-0.359018235970173,0.720211320627965,0.884547012412752
"1622955_at",0.420888856189124,0.674587834231845,0.862717397410532
"1622956_at",-2.41830389380886,0.0170933193103282,0.126622318591950
"1622957_s_at",1.16089844359875,0.247983557772360,0.552650832554428
"1622958_at",-1.11659904868279,0.266392901614605,0.571866813198099
"1622959_at",0.168463563876782,0.866501750950758,0.951053771468974
"1622960_at",1.53653154931116,0.127036274001651,0.391321061065165
"1622961_at",-0.158083311653810,0.874656423312667,0.95409923347868
"1622962_a_at",1.99190728646609,0.0486480787555887,0.232236369918367
"1622963_at",-0.887839114746266,0.376400446172177,0.677551333952998
"1622964_at",-0.604575601241232,0.546600565929251,0.793380862793226
"1622965_s_at",0.66141927611397,0.509609362124369,0.771321450036258
"1622966_at",-1.00805206755403,0.315454439421802,0.619854073190461
"1622967_at",-0.753872821449159,0.45239984984281,0.734883170842627
"1622968_at",-2.32376787168426,0.0218176102557723,0.147204980540143
"1622969_at",1.69727928509819,0.0922317083576423,0.332102451780101
"1622970_at",-1.23830057675425,0.218017663738743,0.518471884130781
"1622971_at",-0.597261449093481,0.551456287820943,0.795679807873933
"1622972_at",0.238307106766864,0.812048694754736,0.927496345627178
"1622973_at",-0.468969978033047,0.639940574989827,0.845236895383192
"1622974_at",-0.439941532960286,0.6607694939535,0.854805696205238
"1622975_at",-0.97524172677466,0.331398990843479,0.636052875676651
"1622976_at",-0.758135948867633,0.449853487993133,0.732681177790673
"1622977_at",5.07938050771474,1.40233048938715e-06,0.000165139390356636
"1622978_at",0.579607933830919,0.563263826653239,0.802629777649037
"1622979_a_at",0.92547060356777,0.356575519469189,0.659424053716496
"1622980_at",2.33630271586515,0.0211313058367698,0.144317300258905
"1622981_at",0.689562462481755,0.491798475258965,0.760760583997271
"1622982_at",0.374367816557925,0.70879030557902,0.879423176710303
"1622983_a_at",0.252651819422949,0.800968835628557,0.922625744413323
"1622984_at",-0.841847680186563,0.401545041380738,0.697121895920854
"1622985_at",-2.24999205628584,0.0262687039086907,0.164297052370286
"1622986_at",-0.513687110299786,0.608413762977538,0.828395619354302
"1622987_at",-1.34927668804359,0.179784198875612,0.471127008064051
"1622988_at",0.149689482395966,0.881260485133526,0.956785558790707
"1622989_at",1.03755175095852,0.301561524558008,0.606290286945194
"1622990_at",-0.535049623946953,0.593604006608344,0.82062755366849
"1622991_s_at",-0.301159660002045,0.763813098817665,0.90911171568124
"1622992_at",-0.355625525089949,0.722744363340493,0.885637472529771
"1622993_at",0.624752038068976,0.533317963699248,0.786063417599277
"1622994_at",-0.380149925514397,0.704505032116785,0.876979252215791
"1622995_at",0.0611727518685151,0.951323228525507,0.9853789051219
"1622996_at",1.92423883706227,0.0566885411284388,0.252850372197263
"1622997_at",1.98918868779201,0.0489513409209194,0.233038385614987
"1622998_a_at",0.315636830040202,0.752825553682262,0.902876144727062
"1622999_at",0.0489645389677819,0.961028824197227,0.988516595722434
"1623000_at",-0.072484125289051,0.942337113560267,0.981327159524928
"1623001_at",-0.824786822925482,0.411126425081157,0.703806259208871
"1623002_at",0.349717835536419,0.727162458821351,0.888592618452656
"1623003_at",-1.75634223629723,0.0815768180676868,0.311133720128021
"1623004_a_at",1.11012589832641,0.269160689089527,0.57393489869765
"1623005_at",-0.843367667553005,0.400698048866488,0.696693099196709
"1623006_at",-0.672574618030732,0.502508860643383,0.767354028845991
"1623007_a_at",1.44073589219254,0.152259170297494,0.430817526945075
"1623008_at",0.583998511696169,0.560315689764443,0.800233832133815
"1623009_at",0.655020569841917,0.513706085252702,0.774400073791696
"1623010_at",0.375636104179374,0.707849539133433,0.879221684733046
"1623011_at",-0.816752739046664,0.415685571153165,0.706502131417177
"1623012_at",4.36744764480209,2.68079113947835e-05,0.00152571632658840
"1623013_s_at",0.584623157054262,0.559896875704771,0.800180231546688
"1623014_at",1.39304907140515,0.166175964963767,0.452690367686261
"1623015_at",1.64873889969776,0.101812456419820,0.350338669456632
"1623016_at",-0.251333831326530,0.801985197283861,0.923123198234056
"1623017_at",-0.114908723178532,0.908709205114819,0.968490040034954
"1623018_at",1.15169171924678,0.251733403620693,0.556270174457179
"1623019_a_at",1.21179100652346,0.227969158769538,0.530444628238218
"1623020_at",-0.146841408831565,0.883503205400817,0.957568715207147
"1623021_at",1.64961606886463,0.101632465732253,0.349952487383296
"1623022_at",1.13560395990943,0.258381608863566,0.563763326178023
"1623023_at",1.52353528708542,0.130251529956514,0.396012558643216
"1623024_at",-1.82935661974865,0.0698247348887668,0.284164827541595
"1623025_at",0.0748914777393866,0.940425555484519,0.980509681186362
"1623026_a_at",-0.346547876171923,0.729536931985543,0.890142342750178
"1623027_s_at",-2.65616285593061,0.008976062735795,0.0852276257358652
"1623028_at",0.942930161331935,0.347608003456675,0.651554433934418
"1623029_at",0.749961252182,0.454743463384046,0.736921600517694
"1623030_at",-2.42597633971427,0.0167530757576765,0.125446184021922
"1623031_a_at",-1.11721156048374,0.266132034717684,0.571839151495878
"1623032_at",-2.04866993748390,0.0426717245720885,0.215312706094308
"1623033_at",-0.339601238268312,0.734749507919566,0.892740907429902
"1623034_at",-0.56171928203698,0.575353181052231,0.810337448826865
"1623035_at",-1.95648939241725,0.0527266007622827,0.242934783697913
"1623036_a_at",-1.50628199016165,0.134618347014834,0.402855978623895
"1623037_a_at",-1.47251774512548,0.143494784837429,0.417295252760313
"1623038_at",-0.460394653600777,0.646064785440362,0.847878942847846
"1623039_at",0.643982743606665,0.520813548206173,0.778957906927501
"1623040_at",0.377626243140172,0.706374241584556,0.878310236616619
"1623041_at",-0.117265953003021,0.906845023996422,0.968034365623746
"1623042_at",-0.916252969813563,0.361368857422753,0.663116052079398
"1623043_s_at",-0.941928183536035,0.348118674287818,0.652189117744436
"1623044_at",-0.211380783343087,0.832948126315937,0.936731911005346
"1623045_at",-1.30356060514639,0.194874668846374,0.490278073008959
"1623046_at",-0.840622556007862,0.402228516612902,0.697250054591394
"1623047_at",0.135659312564429,0.892317542478878,0.96146466911477
"1623048_a_at",2.65986779806336,0.0088834529694682,0.0846538137516777
"1623049_at",-1.50169638087460,0.135798034399841,0.404649336580767
"1623050_at",-3.39079658115265,0.000943589334228084,0.0189653952753108
"1623051_at",-1.37041273905438,0.173112046275082,0.462694834935594
"1623052_at",-0.523767792213893,0.60140444888312,0.823878577853462
"1623053_a_at",4.43896810910175,2.01837044655691e-05,0.00124302198064130
"1623054_at",-0.95873292894435,0.33961778908657,0.643580927156779
"1623055_at",-1.05257251805226,0.294648346314163,0.600052576504867
"1623056_at",-0.501724578510442,0.616779028551062,0.831438662002968
"1623057_at",-0.350068344182867,0.726900070977349,0.88832925878016
"1623058_at",0.6777448038075,0.49923603085086,0.765123827970686
"1623059_at",-0.911162894688068,0.364033239854721,0.66562064271362
"1623060_at",-1.51933069772052,0.131305319862131,0.397396745772454
"1623061_at",-1.90293655072520,0.0594407764115404,0.259627009576288
"1623062_at",-1.31257130661133,0.191828177482381,0.486237243463579
"1623063_at",-0.146676390590858,0.883633178448357,0.957568715207147
"1623064_at",-1.36538552084424,0.174681780463877,0.464576074003844
"1623065_at",-1.44208020699948,0.151880279775183,0.430323675033527
"1623066_at",2.23910791274115,0.02698855059328,0.166499678009063
"1623067_at",-0.760024332197125,0.448728192468686,0.73186718620194
"1623068_at",-1.44515312671459,0.151016918211003,0.429207671698241
"1623069_s_at",2.22603120816395,0.0278761596490267,0.170038293423996
"1623070_a_at",0.265787057505197,0.790858550956313,0.91830668087441
"1623071_at",-1.69853641939749,0.0919936686908967,0.331800341782807
"1623072_at",-0.661034827656561,0.509855012456862,0.771354852042549
"1623073_s_at",0.853289555603531,0.395195956573173,0.693234190331726
"1623074_at",-1.56763087937585,0.119596184854034,0.381508300639426
"1623075_at",-1.46428848159620,0.145725652658674,0.421004964815119
"1623076_at",1.72392709725240,0.0872919866874582,0.322486887271093
"1623077_at",-0.665957866781484,0.506714095478245,0.769828987565918
"1623078_at",-0.416929930323200,0.677473319247746,0.863899394230818
"1623079_at",1.28306570637207,0.20193747976143,0.49839869451636
"1623080_at",1.69407456762364,0.0928407915054266,0.333052939733266
"1623081_at",1.89693956193018,0.0602355357362339,0.261771124346045
"1623082_s_at",-0.663695860542,0.508155983737647,0.770507416897022
"1623083_at",3.25185226758461,0.00148815879435298,0.0255236067607038
"1623084_at",-1.45867327555668,0.147263242772657,0.423317606101532
"1623085_at",-0.132995857133940,0.894419053226786,0.962755906736467
"1623086_at",0.242440963396617,0.808851685674468,0.926155410402939
"1623087_at",1.61981853079624,0.107892010386371,0.360910570231495
"1623088_at",0.244728712594281,0.80708378847118,0.925367615140263
"1623089_at",-0.861728517934516,0.390552787567899,0.689383954505203
"1623090_at",-0.483476072429753,0.629637307865446,0.839162184153723
"1623091_at",0.443887827931902,0.657921745464523,0.853569408209836
"1623092_at",-0.357375064755324,0.721437747672856,0.885078210376487
"1623093_at",-1.01030700650246,0.314377679349316,0.618648253976476
"1623094_at",-1.49206773905806,0.138301377736747,0.40863793791525
"1623095_at",-0.155837669325826,0.876422394303362,0.954524775438867
"1623096_a_at",-0.756224410729186,0.450994229300848,0.733794868965459
"1623097_at",0.618834134633754,0.537196668821885,0.787954787198507
"1623098_at",0.73122109450534,0.46606719676997,0.744012480782668
"1623099_at",-1.29836995822492,0.196645845188614,0.492185955892052
"1623100_at",0.0413747047094538,0.967065826054635,0.989731575597602
"1623101_at",0.738014798600012,0.461943885429419,0.741090049546633
"1623102_at",-1.21693369959842,0.226013440197017,0.527448186013283
"1623103_at",1.50203164682575,0.135711511368464,0.404530444079132
"1623104_at",0.480027052101777,0.632080544765401,0.84023220063084
"1623105_at",0.675969692219661,0.500358417629716,0.766047320111543
"1623106_s_at",0.829725807376559,0.408338651012733,0.701795427299899
"1623107_at",-2.43946339653957,0.0161695461299487,0.123020970796783
"1623108_at",-1.44469546425610,0.151145261655883,0.429207671698241
"1623109_at",-2.25461472320296,0.0259680923145918,0.163341282955906
"1623110_s_at",-0.417133655458493,0.67732471560149,0.863899394230818
"1623111_at",-1.30248781231310,0.195239757444167,0.490611211074005
"1623112_at",-1.16295818749794,0.247150081476522,0.55173981588436
"1623113_at",-1.08490954787174,0.280132910815929,0.58581177790099
"1623114_at",-1.24333164065489,0.216165280055979,0.51624437085561
"1623115_at",-0.921006873011456,0.358891653716996,0.661452360327192
"1623116_at",-0.292537463658513,0.770380091491766,0.911034786843377
"1623117_at",3.61681844019307,0.000437173024579813,0.0112156647825147
"1623118_s_at",-0.374008042279265,0.709057254134853,0.879566309880675
"1623119_at",0.616279324492108,0.538875564658747,0.788743897655113
"1623120_at",-0.809402435291619,0.419883055335773,0.709931632145916
"1623121_at",-0.486206952955055,0.627705695838232,0.83824066123446
"1623122_at",1.25811338110097,0.210789229369972,0.509598828397048
"1623123_at",-1.76283335171804,0.0804701230171093,0.308968754339598
"1623124_at",-0.690876506241858,0.490975204783483,0.76020278148507
"1623125_at",-1.93262599024636,0.0556347846178421,0.249914775557560
"1623126_at",-3.12313917367814,0.00224236499144126,0.0336278588359324
"1623127_a_at",-0.589549640396663,0.55659914933626,0.798654163546968
"1623128_at",-0.6187464486641,0.537254247598277,0.787961809354786
"1623129_at",-0.275452520399232,0.7834415615126,0.915903102402724
"1623130_at",-0.584656964328917,0.559874212888564,0.800180231546688
"1623131_at",-1.16927433231579,0.244606641997973,0.549263634969855
"1623132_at",1.71075067214022,0.0897068092674176,0.327292254386515
"1623133_a_at",1.17799762311251,0.241124544023521,0.545126131257756
"1623134_at",3.23098842682907,0.00159168162848858,0.0269575962673061
"1623135_at",-1.48446073738360,0.140304457663347,0.411872689224868
"1623136_at",-0.744959945212427,0.45775005624439,0.738883403317058
"1623137_s_at",3.98360655974883,0.000116761572625363,0.00438191153345719
"1623138_at",0.898596090581765,0.37066437926917,0.672361343406327
"1623139_at",1.62445302151095,0.106898627634044,0.359146036326965
"1623140_at",-1.9968903731267,0.0480963571771156,0.230758352972307
"1623141_s_at",-1.42719566022915,0.156116161136844,0.436903940618055
"1623142_at",0.0859907563059256,0.931616840686716,0.977991896921621
"1623143_s_at",0.78328386882444,0.435001060397521,0.72187627562124
"1623144_at",2.48049383215807,0.0145039735827604,0.115301722877716
"1623145_s_at",0.517869795684541,0.605500978112032,0.826285608955877
"1623146_at",-0.372775764359223,0.709971864789559,0.879740954520348
"1623147_at",-4.22061069131654,4.75627060638732e-05,0.00228863522667844
"1623148_at",0.561885556786751,0.57524024124542,0.810337448826865
